team_name,category,model,livery,championship_names,livery_id,model_folder
Brickyard Performance Lab,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #61,Rolex Sports Car Series,56,porsche_996_gt3rsr
Elysium GT Racing,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #66,Rolex Sports Car Series,57,porsche_996_gt3rsr
Elysium GT Racing,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #71,Rolex Sports Car Series,58,porsche_996_gt3rsr
Palmetto State Racing,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #85,Rolex Sports Car Series,59,porsche_996_gt3rsr
Palmetto State Racing,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #115,Rolex Sports Car Series,60,porsche_996_gt3rsr
Summit Peak Motorsports,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #121,Rolex Sports Car Series,61,porsche_996_gt3rsr
Summit Peak Motorsports,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #155,Rolex Sports Car Series,62,porsche_996_gt3rsr
Schwarzwald Racing Group,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #01,Rolex Sports Car Series,51,bmw_m3_gtr
Schwarzwald Racing Group,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #02,Rolex Sports Car Series,52,bmw_m3_gtr
Atlantic Racing Union,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #21,Rolex Sports Car Series,53,bmw_m3_gtr
Atlantic Racing Union,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #23,Rolex Sports Car Series,54,bmw_m3_gtr
Apex Precision Competizione,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #43,Rolex Sports Car Series,55,bmw_m3_gtr
Apex Precision Competizione,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #48,Rolex Sports Car Series,56,bmw_m3_gtr
Bayside Trackside Services,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #58,Rolex Sports Car Series,57,bmw_m3_gtr
Bayside Trackside Services,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #64,Rolex Sports Car Series,58,bmw_m3_gtr
Gulf Coast Competition,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #66,Rolex Sports Car Series,59,bmw_m3_gtr
Gulf Coast Competition,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #68,Rolex Sports Car Series,60,bmw_m3_gtr
Schwarzwald Racing Group,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #01,BFGoodrich Langstreckenmeisterschaft,51,bmw_m3_gtr
Schwarzwald Racing Group,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #02,BFGoodrich Langstreckenmeisterschaft,52,bmw_m3_gtr
Atlantic Racing Union,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #21,BFGoodrich Langstreckenmeisterschaft,53,bmw_m3_gtr
Atlantic Racing Union,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #23,BFGoodrich Langstreckenmeisterschaft,54,bmw_m3_gtr
Apex Precision Competizione,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #43,BFGoodrich Langstreckenmeisterschaft,55,bmw_m3_gtr
Apex Precision Competizione,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #48,BFGoodrich Langstreckenmeisterschaft,56,bmw_m3_gtr
Bayside Trackside Services,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #58,BFGoodrich Langstreckenmeisterschaft,57,bmw_m3_gtr
Bayside Trackside Services,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #64,BFGoodrich Langstreckenmeisterschaft,58,bmw_m3_gtr
Gulf Coast Competition,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #66,BFGoodrich Langstreckenmeisterschaft,59,bmw_m3_gtr
Gulf Coast Competition,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #68,BFGoodrich Langstreckenmeisterschaft,60,bmw_m3_gtr
Adria Motorsport Venture,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #75,BFGoodrich Langstreckenmeisterschaft,61,bmw_m3_gtr
Adria Motorsport Venture,GTR_04,BMW M3 E46 GTR,BMW M3 E46 GTR #98,BFGoodrich Langstreckenmeisterschaft,62,bmw_m3_gtr
Vitesse Pro-Racing,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #1,BFGoodrich Langstreckenmeisterschaft,51,porsche_996_gt3rsr
Vitesse Pro-Racing,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #2,BFGoodrich Langstreckenmeisterschaft,52,porsche_996_gt3rsr
Kaiser-Wolff Racing,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #11,BFGoodrich Langstreckenmeisterschaft,53,porsche_996_gt3rsr
Kaiser-Wolff Racing,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #40,BFGoodrich Langstreckenmeisterschaft,54,porsche_996_gt3rsr
Rennsport Global Division,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #52,BFGoodrich Langstreckenmeisterschaft,55,porsche_996_gt3rsr
Rennsport Global Division,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #61,BFGoodrich Langstreckenmeisterschaft,56,porsche_996_gt3rsr
Elysium GT Racing,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #66,BFGoodrich Langstreckenmeisterschaft,57,porsche_996_gt3rsr
Elysium GT Racing,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #71,BFGoodrich Langstreckenmeisterschaft,58,porsche_996_gt3rsr
Stuttgart Performance Engineering,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #85,BFGoodrich Langstreckenmeisterschaft,59,porsche_996_gt3rsr
Stuttgart Performance Engineering,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #115,BFGoodrich Langstreckenmeisterschaft,60,porsche_996_gt3rsr
Summit Peak Motorsports,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #121,BFGoodrich Langstreckenmeisterschaft,61,porsche_996_gt3rsr
Summit Peak Motorsports,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #155,BFGoodrich Langstreckenmeisterschaft,62,porsche_996_gt3rsr
Nova Aero,GT1_05,Dodge Viper GTS-R,Dodge Viper GTS-R #3,BFGoodrich Langstreckenmeisterschaft,51,dodge_viper_gts_r
Nova Aero,GT1_05,Dodge Viper GTS-R,Dodge Viper GTS-R #9,BFGoodrich Langstreckenmeisterschaft,52,dodge_viper_gts_r
Circuitus Legacy Racing,GT1_05,Dodge Viper GTS-R,Dodge Viper GTS-R #12,BFGoodrich Langstreckenmeisterschaft,53,dodge_viper_gts_r
Circuitus Legacy Racing,GT1_05,Dodge Viper GTS-R,Dodge Viper GTS-R #32,BFGoodrich Langstreckenmeisterschaft,54,dodge_viper_gts_r
Blackwood Racing Systems,GT1_05,Dodge Viper GTS-R,Dodge Viper GTS-R #36,BFGoodrich Langstreckenmeisterschaft,55,dodge_viper_gts_r
Blackwood Racing Systems,GT1_05,Dodge Viper GTS-R,Dodge Viper GTS-R #40,BFGoodrich Langstreckenmeisterschaft,56,dodge_viper_gts_r
Exotic Motors Alliance,GT1_05,Saleen S7-R GT1,Saleen S7-R GT1 #90,FIA GT Championship,51,saleen_s7r_gt1
Exotic Motors Alliance,GT1_05,Saleen S7-R GT1,Saleen S7-R GT1 #91,FIA GT Championship,52,saleen_s7r_gt1
Palmetto State Racing,GT1_05,Chevrolet Corvette C5-R,Chevrolet Corvette C5-R #71,FIA GT Championship,57,corvette_c5r
Palmetto State Racing,GT1_05,Chevrolet Corvette C5-R,Chevrolet Corvette C5-R #73,FIA GT Championship,58,corvette_c5r
Cavalieri Rosso Group,GT1_05,Maserati MC12 GT1,Maserati MC12 GT1 #61,FIA GT Championship,53,maserati_mc12_gt1
Cavalieri Rosso Group,GT1_05,Maserati MC12 GT1,Maserati MC12 GT1 #66,FIA GT Championship,54,maserati_mc12_gt1
Tridente Global Competizione,GT1_05,Maserati MC12 GT1,Maserati MC12 GT1 #72,FIA GT Championship,55,maserati_mc12_gt1
Tridente Global Competizione,GT1_05,Maserati MC12 GT1,Maserati MC12 GT1 #86,FIA GT Championship,56,maserati_mc12_gt1
Scuderia Corsa International,GT1_05,Milano GT55,Milano GT55 #15,FIA GT Championship,55,milano_gt55
Scuderia Corsa International,GT1_05,Milano GT55,Milano GT55 #55,FIA GT Championship,56,milano_gt55
Vector Dynamics Racing,GT1_05,Lamborghini Murcielago R-GT,Lamborghini Murcielago R-GT #42,FIA GT Championship,55,lamborghini_murcielago_r_gt
Vector Dynamics Racing,GT1_05,Lamborghini Murcielago R-GT,Lamborghini Murcielago R-GT #45,FIA GT Championship,56,lamborghini_murcielago_r_gt
Circuitus Legacy Racing,GT1_05,Lister Storm GTM,Lister Storm GTM #20,FIA GT Championship,55,lister_storm_gtm
Circuitus Legacy Racing,GT1_05,Lister Storm GTM,Lister Storm GTM #21,FIA GT Championship,56,lister_storm_gtm
Lone Star Aero-Sport,GT1_05,Aston Martin DBR9,Aston Martin DBR9 #62,FIA GT Championship,55,aston_martin_dbr9_gt1
Lone Star Aero-Sport,GT1_05,Aston Martin DBR9,Aston Martin DBR9 #64,FIA GT Championship,56,aston_martin_dbr9_gt1
Elysium GT Racing,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #66,FIA GT Championship,57,porsche_996_gt3rsr
Elysium GT Racing,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #71,FIA GT Championship,58,porsche_996_gt3rsr
Solari Motorworks,GT2_05,Milano GT36,Milano GT36 #12,FIA GT Championship,51,milano_gt36
Solari Motorworks,GT2_05,Milano GT36,Milano GT36 #17,FIA GT Championship,52,milano_gt36
Garnet Motorsport,GT2_05,Milano GT36,Milano GT36 #20,FIA GT Championship,53,milano_gt36
Garnet Motorsport,GT2_05,Milano GT36,Milano GT36 #25,FIA GT Championship,54,milano_gt36
Maranello Global Partners,GT2_05,Milano GT36,Milano GT36 #31,FIA GT Championship,55,milano_gt36
Maranello Global Partners,GT2_05,Milano GT36,Milano GT36 #43,FIA GT Championship,56,milano_gt36
Atlantic Racing Union,GT2_05,TVR Tuscan T400R GT2,TVR Tuscan T400R GT2 #7,FIA GT Championship,53,tvr_tuscan_t400r_gt2
Atlantic Racing Union,GT2_05,TVR Tuscan T400R GT2,TVR Tuscan T400R GT2 #8,FIA GT Championship,54,tvr_tuscan_t400r_gt2
Ironwood Performance,LMP1_05,Audi R8 LMP1,Audi R8 LMP1 #9,American Le Mans Series,55,audi_r8_lmp
Ironwood Performance,LMP1_05,Audi R8 LMP1,Audi R8 LMP1 #10,American Le Mans Series,56,audi_r8_lmp
Kaiser-Wolff Racing,LMP1_05,Audi R8 LMP1,Audi R8 LMP1 #12,American Le Mans Series,57,audi_r8_lmp
Kaiser-Wolff Racing,LMP1_05,Audi R8 LMP1,Audi R8 LMP1 #88,American Le Mans Series,58,audi_r8_lmp
Tridente Global Competizione,LMP1_05,Dallara SP1,Dallara SP1 #20,American Le Mans Series,55,dallara_sp1
Tridente Global Competizione,LMP1_05,Dallara SP1,Dallara SP1 #27,American Le Mans Series,56,dallara_sp1
Rennsport Global Division,LMP1_05,Dallara SP1,Dallara SP1 #33,American Le Mans Series,57,dallara_sp1
Rennsport Global Division,LMP1_05,Dallara SP1,Dallara SP1 #46,American Le Mans Series,58,dallara_sp1
Maranello Global Partners,LMP2_05,Lola B05/40 Turbo,Lola B05/40 Turbo #55,American Le Mans Series,55,lola_b0540_lmp2
Maranello Global Partners,LMP2_05,Lola B05/40 Turbo,Lola B05/40 Turbo #56,American Le Mans Series,56,lola_b0540_lmp2
Blackwood Racing Systems,LMP2_05,Lola B05/40 Turbo,Lola B05/40 Turbo #57,American Le Mans Series,57,lola_b0540_lmp2
Blackwood Racing Systems,LMP2_05,Lola B05/40 Turbo,Lola B05/40 Turbo #58,American Le Mans Series,58,lola_b0540_lmp2
Schwarzwald Racing Group,LMP2_05,Lola B05/40 V8,Lola B05/40 V8 #93,American Le Mans Series,55,lola_b0540_lmp2
Schwarzwald Racing Group,LMP2_05,Lola B05/40 V8,Lola B05/40 V8 #94,American Le Mans Series,56,lola_b0540_lmp2
Heritage Racing Collective,LMP2_05,Lola B05/40 V8,Lola B05/40 V8 #95,American Le Mans Series,57,lola_b0540_lmp2
Heritage Racing Collective,LMP2_05,Lola B05/40 V8,Lola B05/40 V8 #96,American Le Mans Series,58,lola_b0540_lmp2
Rennsport Global Division,GT1_05,Chevrolet Corvette C5-R,Chevrolet Corvette C5-R #2,American Le Mans Series,51,corvette_c5r
Rennsport Global Division,GT1_05,Chevrolet Corvette C5-R,Chevrolet Corvette C5-R #5,American Le Mans Series,52,corvette_c5r
Heritage Racing Collective,GT1_05,Chevrolet Corvette C5-R,Chevrolet Corvette C5-R #63,American Le Mans Series,55,corvette_c5r
Heritage Racing Collective,GT1_05,Chevrolet Corvette C5-R,Chevrolet Corvette C5-R #70,American Le Mans Series,56,corvette_c5r
Tridente Global Competizione,GT1_05,Maserati MC12 GT1,Maserati MC12 GT1 #1,American Le Mans Series,51,maserati_mc12_gt1
Tridente Global Competizione,GT1_05,Maserati MC12 GT1,Maserati MC12 GT1 #33,American Le Mans Series,52,maserati_mc12_gt1
Lone Star Aero-Sport,GT1_05,Aston Martin DBR9,Aston Martin DBR9 #57,American Le Mans Series,51,aston_martin_dbr9_gt1
Lone Star Aero-Sport,GT1_05,Aston Martin DBR9,Aston Martin DBR9 #58,American Le Mans Series,52,aston_martin_dbr9_gt1
Exotic Motors Alliance,GT1_05,Saleen S7-R GT1,Saleen S7-R GT1 #90,American Le Mans Series,51,saleen_s7r_gt1
Exotic Motors Alliance,GT1_05,Saleen S7-R GT1,Saleen S7-R GT1 #91,American Le Mans Series,52,saleen_s7r_gt1
Andretti Global,GT1_05,Milano GT55,Milano GT55 #11,American Le Mans Series,53,milano_gt55
Andretti Global,GT1_05,Milano GT55,Milano GT55 #13,American Le Mans Series,54,milano_gt55
Ironwood Performance,GT1_05,Dodge Viper GTS-R,Dodge Viper GTS-R #3,American Le Mans Series,51,dodge_viper_gts_r
Ironwood Performance,GT1_05,Dodge Viper GTS-R,Dodge Viper GTS-R #9,American Le Mans Series,52,dodge_viper_gts_r
Circuitus Legacy Racing,GT1_05,Dodge Viper GTS-R,Dodge Viper GTS-R #12,American Le Mans Series,53,dodge_viper_gts_r
Circuitus Legacy Racing,GT1_05,Dodge Viper GTS-R,Dodge Viper GTS-R #32,American Le Mans Series,54,dodge_viper_gts_r
Ironwood Performance,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #1,American Le Mans Series,51,porsche_996_gt3rsr
Ironwood Performance,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #2,American Le Mans Series,52,porsche_996_gt3rsr
Kaiser-Wolff Racing,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #11,American Le Mans Series,53,porsche_996_gt3rsr
Kaiser-Wolff Racing,GT2_05,Porsche 996 GT3 RSR,Porsche 996 GT3 RSR #40,American Le Mans Series,54,porsche_996_gt3rsr
Schwarzwald Racing Group,GT2_05,TVR Tuscan T400R GT2,TVR Tuscan T400R GT2 #5,American Le Mans Series,51,tvr_tuscan_t400r_gt2
Schwarzwald Racing Group,GT2_05,TVR Tuscan T400R GT2,TVR Tuscan T400R GT2 #6,American Le Mans Series,52,tvr_tuscan_t400r_gt2
Atlantic Racing Union,GT2_05,TVR Tuscan T400R GT2,TVR Tuscan T400R GT2 #7,American Le Mans Series,53,tvr_tuscan_t400r_gt2
Atlantic Racing Union,GT2_05,TVR Tuscan T400R GT2,TVR Tuscan T400R GT2 #8,American Le Mans Series,54,tvr_tuscan_t400r_gt2
Vector Dynamics Racing,GT2_05,Spyker C8 Spyder GT2-R,Spyker C8 Spyder GT2-R #86,American Le Mans Series,51,spyker_c8_spyder_gt2r
Vector Dynamics Racing,GT2_05,Spyker C8 Spyder GT2-R,Spyker C8 Spyder GT2-R #87,American Le Mans Series,52,spyker_c8_spyder_gt2r
Circuitus Legacy Racing,GT2_05,Spyker C8 Spyder GT2-R,Spyker C8 Spyder GT2-R #88,American Le Mans Series,53,spyker_c8_spyder_gt2r
Circuitus Legacy Racing,GT2_05,Spyker C8 Spyder GT2-R,Spyker C8 Spyder GT2-R #89,American Le Mans Series,54,spyker_c8_spyder_gt2r
Exotic Motors Alliance,GT2_05,Panoz Esperante GTLM,Panoz Esperante GTLM #21,American Le Mans Series,51,panoz_esperante_gtlm
Exotic Motors Alliance,GT2_05,Panoz Esperante GTLM,Panoz Esperante GTLM #22,American Le Mans Series,52,panoz_esperante_gtlm
Gulf Coast Competition,GT2_05,Panoz Esperante GTLM,Panoz Esperante GTLM #78,American Le Mans Series,53,panoz_esperante_gtlm
Gulf Coast Competition,GT2_05,Panoz Esperante GTLM,Panoz Esperante GTLM #81,American Le Mans Series,54,panoz_esperante_gtlm
Nova Aero,LMP1_05,Audi R8 LMP1,Audi R8 LMP1 #2,Le Mans Endurance Series,51,audi_r8_lmp
Nova Aero,LMP1_05,Audi R8 LMP1,Audi R8 LMP1 #3,Le Mans Endurance Series,52,audi_r8_lmp
Solari Motorworks,LMP1_05,Audi R8 LMP1,Audi R8 LMP1 #4,Le Mans Endurance Series,53,audi_r8_lmp
Solari Motorworks,LMP1_05,Audi R8 LMP1,Audi R8 LMP1 #5,Le Mans Endurance Series,54,audi_r8_lmp
Exotic Motors Alliance,LMP1_05,Courage C60 Hybrid,Courage C60 Hybrid #00,Le Mans Endurance Series,51,courage_c60
Exotic Motors Alliance,LMP1_05,Courage C60 Hybrid,Courage C60 Hybrid #5,Le Mans Endurance Series,52,courage_c60
Garnet Motorsport,LMP1_05,Courage C60 Hybrid,Courage C60 Hybrid #12,Le Mans Endurance Series,53,courage_c60
Garnet Motorsport,LMP1_05,Courage C60 Hybrid,Courage C60 Hybrid #16,Le Mans Endurance Series,54,courage_c60
Elysium GT Racing,LMP1_05,Dallara SP1,Dallara SP1 #6,Le Mans Endurance Series,51,dallara_sp1
Elysium GT Racing,LMP1_05,Dallara SP1,Dallara SP1 #7,Le Mans Endurance Series,52,dallara_sp1
Astraea Endurance,LMP2_05,Lola B05/40 Turbo,Lola B05/40 Turbo #39,Le Mans Endurance Series,51,lola_b0540_lmp2
Astraea Endurance,LMP2_05,Lola B05/40 Turbo,Lola B05/40 Turbo #40,Le Mans Endurance Series,52,lola_b0540_lmp2
Garnet Motorsport,LMP2_05,Lola B05/40 Turbo,Lola B05/40 Turbo #44,Le Mans Endurance Series,53,lola_b0540_lmp2
Garnet Motorsport,LMP2_05,Lola B05/40 Turbo,Lola B05/40 Turbo #52,Le Mans Endurance Series,54,lola_b0540_lmp2
Nova Aero,LMP2_05,Lola B05/40 Turbo,Lola B05/40 Turbo #55,Le Mans Endurance Series,55,lola_b0540_lmp2
Nova Aero,LMP2_05,Lola B05/40 Turbo,Lola B05/40 Turbo #56,Le Mans Endurance Series,56,lola_b0540_lmp2
Arcane Racing Group,LMP2_05,Lola B05/40 V8,Lola B05/40 V8 #89,Le Mans Endurance Series,51,lola_b0540_lmp2
Arcane Racing Group,LMP2_05,Lola B05/40 V8,Lola B05/40 V8 #90,Le Mans Endurance Series,52,lola_b0540_lmp2
Cavalieri Rosso Group,LMP2_05,Lola B05/40 V8,Lola B05/40 V8 #91,Le Mans Endurance Series,53,lola_b0540_lmp2
Cavalieri Rosso Group,LMP2_05,Lola B05/40 V8,Lola B05/40 V8 #92,Le Mans Endurance Series,54,lola_b0540_lmp2
Nova Aero,GT1_05,Dodge Viper GTS-R,Dodge Viper GTS-R #9,Le Mans Endurance Series,51,dodge_viper_gts_r
Nova Aero,GT1_05,Dodge Viper GTS-R,Dodge Viper GTS-R #3,Le Mans Endurance Series,52,dodge_viper_gts_r
Exotic Motors Alliance,GT1_05,Saleen S7-R GT1,Saleen S7-R GT1 #90,Le Mans Endurance Series,51,saleen_s7r_gt1
